cat,group_label,coef
customer_C213197624,1,0.000328958
customer_C2132111174,1,0.000262027
customer_C2132909556,1,0.00015573
customer_C2132916640,1,8.36E-05
customer_C2132932756,1,-0.00019973
customer_C2134043204,1,0.000665231
customer_C2134399963,1,0.000188831
customer_C2134625729,1,0.000171438
customer_C2136008441,1,0.00026
customer_C2136169439,1,0.000121381
customer_C2136232396,1,0.000250317
customer_C2136422351,1,-0.000788496
customer_C2136553361,1,0.000468272
customer_C2137070408,1,0.000110617
customer_C2137381129,1,-0.000814606
customer_C2138532527,1,-0.001292825
customer_C2138823885,1,-0.000583097
customer_C2140000055,1,0.000106737
customer_C2140112247,1,0.001036283
customer_C2140473917,1,0.00028084
customer_C2141677873,1,0.000493399
customer_C2143703121,1,0.000564278
customer_C2144163136,1,0.000247651
customer_C2144330803,1,0.000147049
customer_C2144562698,1,0.000604357
customer_C2145337724,1,0.000294734
customer_C2145448250,1,0.000237936
customer_C2145933360,1,0.000232373
customer_C214836772,1,0.000119018
customer_C215334224,1,5.67E-05
customer_C21670075,1,-0.002635505
customer_C217572786,1,0.000728766
customer_C218446443,1,-0.009212138
customer_C220694569,1,0.001275847
customer_C220904895,1,0.00017401
customer_C221508235,1,0.000400818
customer_C22162402,1,0.000209987
customer_C222098023,1,0.000118879
customer_C223315547,1,0.000162305
customer_C225675370,1,-0.001871702
customer_C226102422,1,0.00126148
customer_C226835436,1,0.000253952
customer_C226946948,1,0.000389107
customer_C227186054,1,0.000253806
customer_C227356089,1,-0.000620539
customer_C227554892,1,0.000331197
customer_C228023479,1,0.000244287
customer_C228319796,1,-0.001492283
customer_C228882909,1,0.000220092
customer_C22920054,1,0.000173693
customer_C229592862,1,0.000199118
customer_C229665572,1,0.000306402
customer_C230488939,1,0.000108259
customer_C23049140,1,-0.001116332
customer_C230958403,1,0.001302005
customer_C231044523,1,6.22E-05
customer_C231476583,1,-0.004459185
customer_C232299558,1,0.001116973
customer_C232369406,1,0.000350961
customer_C232517457,1,9.08E-05
customer_C233539413,1,-0.001572773
customer_C233548839,1,0.001065376
customer_C234264885,1,-0.002179894
customer_C235397460,1,0.000207275
customer_C235542568,1,0.000230738
customer_C23569509,1,0.000159916
customer_C23582994,1,0.000240018
customer_C236106052,1,0.00014501
customer_C236847402,1,0.00017675
customer_C236932311,1,0.001612331
customer_C236999052,1,0.000269458
customer_C23740594,1,9.35E-05
customer_C238162071,1,0.000142729
customer_C238779431,1,0.000257574
customer_C23992005,1,-0.001050717
customer_C240900578,1,0.000158306
customer_C241071592,1,0.000762914
customer_C241463462,1,0.00047249
customer_C24198147,1,0.000124908
customer_C243130666,1,-0.003384418
customer_C245019752,1,-0.001248956
customer_C245117318,1,-0.013113
customer_C245908628,1,0.000103533
customer_C24691837,1,0.000440832
customer_C247537602,1,0.000241086
customer_C247656929,1,0.000339906
customer_C248927068,1,0.000231288
customer_C249282739,1,0.00014344
customer_C249473604,1,0.000286243
customer_C249907687,1,0.000204537
customer_C250546729,1,0.00020129
customer_C251449240,1,-0.000518775
customer_C251602943,1,0.00025135
customer_C251630036,1,0.000300103
customer_C251875213,1,0.000578432
customer_C252172114,1,0.000122167
customer_C252625411,1,0.000153598
customer_C25346278,1,0.000202336
customer_C253956131,1,-0.000242688
customer_C255059556,1,0.00049695
customer_C255101565,1,0.000630006
customer_C255292461,1,0.000281392
customer_C255691679,1,0.000255854
customer_C256152889,1,0.000706483
customer_C256310721,1,5.84E-05
customer_C257361511,1,9.53E-05
customer_C25759288,1,0.000113685
customer_C257664421,1,0.000754619
customer_C259132706,1,0.000198407
customer_C259158925,1,0.000254645
customer_C260437492,1,0.000271536
customer_C26045684,1,0.000313428
customer_C260840933,1,0.000317913
customer_C260927654,1,0.000673599
customer_C261398093,1,0.000185459
customer_C261466841,1,2.12E-05
customer_C261768480,1,0.00022238
customer_C262282046,1,-0.000181834
customer_C262404738,1,0.000269645
customer_C263489307,1,0.000508864
customer_C263788122,1,0.000585944
customer_C26438018,1,0.000274453
customer_C264736518,1,-0.000747445
customer_C264950364,1,0.002808846
customer_C265405940,1,0.000345014
customer_C267009229,1,0.000336468
customer_C26716153,1,0.000273863
customer_C267284908,1,0.000338893
customer_C26746445,1,0.00017319
customer_C267593624,1,0.000508257
customer_C268686998,1,0.000183144
customer_C268823556,1,0.000903452
customer_C268949400,1,0.000184986
customer_C269960003,1,7.42E-06
customer_C270217031,1,0.000188479
customer_C2704357,1,0.000270036
customer_C27106217,1,2.33E-05
customer_C271457213,1,-6.06E-05
customer_C27152267,1,0.000215186
customer_C272471718,1,0.000173772
customer_C272748313,1,0.000296325
customer_C272752096,1,0.000340363
customer_C274026379,1,0.000256693
customer_C274387846,1,-0.000102779
customer_C274486575,1,4.55E-05
customer_C274747841,1,-2.50E-05
customer_C275926123,1,-0.002066538
customer_C276142295,1,9.05E-05
customer_C276409392,1,-0.000480479
customer_C276623362,1,0.000148897
customer_C277079859,1,0.0007358
customer_C277720476,1,0.000280612
customer_C278409847,1,0.000436685
customer_C278484907,1,0.002144586
customer_C278501873,1,-0.000801478
customer_C278676105,1,0.000133859
customer_C279066833,1,0.000244265
customer_C279399121,1,0.001031372
customer_C279936687,1,-0.00194173
customer_C28023491,1,0.000242222
customer_C28065321,1,0.004175871
customer_C280778280,1,0.000146631
customer_C281474709,1,-0.000375017
customer_C281893917,1,0.000205731
customer_C282166299,1,0.000198187
customer_C282411136,1,0.000420447
customer_C282483842,1,0.000381996
customer_C283266984,1,-4.88E-05
customer_C284165615,1,3.05E-05
customer_C285306155,1,0.000191873
customer_C285513182,1,0.000761389
customer_C285545076,1,0.000368272
customer_C285580881,1,0.000773947
customer_C285984841,1,0.000258838
customer_C286236136,1,-0.000276211
customer_C286547187,1,0.000139133
customer_C286580355,1,5.39E-05
customer_C287182059,1,-0.000944221
customer_C287533643,1,0.000187805
customer_C288613043,1,0.00042741
customer_C288684762,1,0.000198659
customer_C288727438,1,-4.64E-05
customer_C289617636,1,0.000227698
customer_C289653430,1,0.001733932
customer_C290140685,1,0.000295348
customer_C290487175,1,0.001147429
customer_C291671443,1,0.000156152
customer_C292682242,1,0.000164648
customer_C294759668,1,0.000359019
customer_C294914134,1,0.00071976
customer_C295094185,1,0.00046411
customer_C295271306,1,0.000293541
customer_C295362058,1,0.000131364
customer_C296571542,1,-0.00455312
customer_C296630818,1,0.000184559
customer_C297347471,1,0.000148999
customer_C297351696,1,0.0002592
customer_C297432139,1,-0.001739035
customer_C297745197,1,0.000305339
customer_C298317613,1,0.000760617
customer_C298468219,1,0.000163686
customer_C299068475,1,0.000223946
customer_C299357678,1,0.000483186
customer_C299734038,1,7.34E-05
customer_C299858046,1,0.000360303
customer_C300052027,1,0.001253839
customer_C300112558,1,0.00018939
customer_C30024621,1,0.000336656
customer_C301422123,1,0.001509677
customer_C301483725,1,0.000238156
customer_C301739259,1,-0.002160802
customer_C302774270,1,0.000273125
customer_C30336615,1,0.000269678
customer_C303533554,1,0.00032589
customer_C30374753,1,0.000222027
customer_C304677660,1,0.000299114
customer_C306641104,1,0.001096715
customer_C306839491,1,0.000487783
customer_C306854291,1,0.000492591
customer_C307655955,1,0.000180906
customer_C309177915,1,-0.002155141
customer_C309334921,1,0.000293844
customer_C309780280,1,0.000222576
customer_C310220915,1,-0.000616649
customer_C310751417,1,0.000358371
customer_C311188483,1,0.000839016
customer_C311783581,1,0.000135137
customer_C312053639,1,2.33E-06
customer_C312072263,1,0.000185655
customer_C313157633,1,-0.001102552
customer_C313266037,1,0.000904412
customer_C317314063,1,0.000255876
customer_C318417129,1,0.000225372
customer_C318717540,1,0.000152986
customer_C318818410,1,0.000251057
customer_C319933645,1,0.000187337
customer_C320158645,1,0.001025477
customer_C320437746,1,0.000239904
customer_C321375878,1,0.000859882
customer_C322786133,1,0.000100922
customer_C322802193,1,0.000268227
customer_C323226584,1,0.000274635
customer_C323852731,1,7.34E-05
customer_C323912860,1,0.000348078
customer_C323996741,1,0.000625172
customer_C324262354,1,0.000886138
customer_C324333692,1,0.000348044
customer_C324498528,1,0.000134681
customer_C325775693,1,0.000217002
customer_C32640811,1,0.000174242
customer_C326482046,1,0.000111322
customer_C326815335,1,0.000211211
customer_C327430270,1,-0.000879548
customer_C328208842,1,0.000386106
customer_C330615170,1,-0.005055642
customer_C331622323,1,0.000374862
customer_C332190038,1,0.002319133
customer_C332229910,1,0.000446798
customer_C332239974,1,6.96E-05
customer_C33256704,1,0.000337361
customer_C332611573,1,0.000665948
customer_C332628188,1,-0.002067352
customer_C332727422,1,0.000256141
customer_C333185464,1,0.000142695
customer_C333484923,1,0.000124007
customer_C333991833,1,0.000649078
customer_C334073161,1,0.00031333
customer_C33469777,1,9.18E-05
customer_C334817037,1,0.000129953
customer_C334841918,1,0.000133784
customer_C335592096,1,0.001451064
customer_C336519851,1,0.00028982
customer_C337109624,1,0.000283275
customer_C337165520,1,-0.000111546
customer_C337291476,1,0.000157379
customer_C338406777,1,0.000291208
customer_C338456981,1,0.00035227
customer_C339075311,1,-0.001885966
customer_C339181872,1,0.000290949
customer_C339926892,1,-0.003809338
customer_C339931011,1,0.000131788
customer_C34104097,1,0.001262122
customer_C34111179,1,0.001525101
customer_C341292164,1,-0.000582035
customer_C341886098,1,0.000206504
customer_C342292849,1,-0.000160066
customer_C342410301,1,0.000470884
customer_C343512101,1,-0.000394689
customer_C343535530,1,0.000591098
customer_C343982358,1,0.000299015
customer_C344209010,1,0.000267259
customer_C344248234,1,0.000139595
customer_C344259725,1,0.000156855
customer_C34441666,1,-5.48E-05
customer_C345640256,1,0.000315764
customer_C345742557,1,0.000363106
customer_C345996643,1,0.000816061
customer_C346030769,1,0.00084796
customer_C346428597,1,0.00066635
customer_C346693029,1,0.000195919
customer_C34676686,1,0.000295492
customer_C347453747,1,0.000302909
customer_C347987512,1,0.000399778
customer_C34948851,1,-0.000816018
customer_C350034124,1,-0.00835329
customer_C350348759,1,0.000292208
customer_C350553475,1,0.000223709
customer_C350626061,1,0.001106576
customer_C351144071,1,-0.00020827
customer_C351252839,1,0.00023454
customer_C351880818,1,-0.001540227
customer_C352261908,1,-0.000270949
customer_C352968107,1,0.000310715
customer_C353418507,1,0.000738885
customer_C353502635,1,0.000257772
customer_C353985741,1,-0.001057261
customer_C354098761,1,0.000283753
customer_C354729496,1,6.04E-05
customer_C354971512,1,0.000245768
customer_C356750222,1,0.000309803
customer_C356873706,1,0.000271118
customer_C357634845,1,-8.41E-06
customer_C35785606,1,0.000507934
customer_C358037591,1,0.000204117
customer_C358247377,1,0.000895606
customer_C359221218,1,0.001084148
customer_C359363895,1,0.000260854
customer_C359628860,1,0.000238223
customer_C359668643,1,-0.001653619
customer_C359698649,1,0.000222395
customer_C360019679,1,0.000178725
customer_C360122873,1,0.00051004
customer_C362654279,1,0.000297595
customer_C362857866,1,0.000256747
customer_C363006417,1,0.00113897
customer_C363029037,1,0.000167747
customer_C363287468,1,0.000529035
customer_C364273844,1,0.000926496
customer_C364635096,1,0.000347507
customer_C365096731,1,-0.001318673
customer_C365152877,1,0.000321305
customer_C36546691,1,0.000871681
customer_C366069783,1,0.000281258
customer_C366397964,1,-0.002520006
customer_C366601563,1,0.000295506
customer_C367052603,1,0.002165234
customer_C367433559,1,0.000160564
customer_C368299362,1,0.000286197
customer_C369046885,1,0.000265187
customer_C369115109,1,0.000359797
customer_C369405043,1,0.000178705
customer_C369566106,1,-0.002778248
customer_C369805136,1,-0.001185953
customer_C370861553,1,-4.23E-05
customer_C371396143,1,0.000332755
customer_C371517012,1,-0.008910792
customer_C371570992,1,0.000143549
customer_C371812005,1,0.000217706
customer_C371877246,1,0.001480638
customer_C373567366,1,-0.000388614
customer_C373733261,1,-0.001362485
customer_C374053775,1,0.000219053
customer_C374616385,1,-0.007848656
customer_C375144053,1,-0.008884397
customer_C375459759,1,-0.003326509
customer_C376073938,1,0.000703333
customer_C37682628,1,-5.14E-05
customer_C377075708,1,0.000110736
customer_C377517197,1,0.000314578
customer_C378899672,1,0.000565857
customer_C379301962,1,0.00014152
customer_C380082625,1,0.000636856
customer_C380412694,1,0.000167733
customer_C380564257,1,0.000417474
customer_C380911997,1,0.000296161
customer_C381007057,1,-0.024752472
customer_C381250974,1,0.000253498
customer_C381446674,1,-6.93E-05
customer_C381528901,1,-0.000779113
customer_C382004679,1,0.000797205
customer_C38227648,1,0.000287712
customer_C382331420,1,-0.002376748
customer_C38251321,1,0.000345418
customer_C382789952,1,-0.001075903
customer_C383264569,1,0.000238567
customer_C383368009,1,0.000240854
customer_C383709704,1,0.00070289
customer_C384136428,1,0.000767773
customer_C384665757,1,0.000203514
customer_C385721880,1,7.84E-05
customer_C386205251,1,0.000557615
customer_C386332652,1,4.92E-05
customer_C387520458,1,0.000253127
customer_C388262831,1,0.000989425
customer_C389212629,1,0.002403306
customer_C389281305,1,0.000874969
customer_C389387421,1,0.000242803
customer_C390271010,1,-0.002215718
customer_C39112485,1,-0.000626754
customer_C391642320,1,0.000227678
customer_C393216567,1,0.000287664
customer_C393339341,1,0.000155559
customer_C394469483,1,-9.95E-06
customer_C394488921,1,0.00021565
customer_C394979408,1,0.000446576
customer_C395414939,1,0.000337244
customer_C395508103,1,0.000325222
customer_C395508885,1,0.000397392
customer_C39607150,1,0.000257367
customer_C396716441,1,0.000130704
customer_C396866523,1,0.000507265
customer_C3977999,1,0.000261036
customer_C39858251,1,0.000490353
customer_C398651508,1,0.00025222
customer_C39890933,1,0.000305565
customer_C399061526,1,6.22E-05
customer_C399389739,1,0.000334267
customer_C399777042,1,7.38E-05
customer_C399875163,1,-2.41E-05
customer_C400803731,1,0.000146621
customer_C401828466,1,0.000129587
customer_C402571153,1,0.000170264
customer_C402758720,1,0.000308099
customer_C402994775,1,6.82E-05
customer_C403631555,1,0.000185634
customer_C403994735,1,-0.000513954
customer_C404075543,1,-0.000602502
customer_C404247926,1,0.000292374
customer_C404536294,1,0.000376744
customer_C405168301,1,0.000497258
customer_C405614551,1,0.000126934
customer_C407219337,1,0.000149055
customer_C407368472,1,0.000163796
customer_C407936671,1,0.00041506
customer_C408598280,1,0.000806848
customer_C408690006,1,0.000360753
customer_C409317605,1,0.001583495
customer_C409331076,1,0.000279614
customer_C409740988,1,5.12E-05
customer_C411345215,1,0.000216417
customer_C411390898,1,0.002214764
customer_C411880353,1,0.000302154
customer_C412473162,1,0.00031458
customer_C413065793,1,-0.003276002
customer_C413242191,1,-0.000622229
customer_C413455659,1,0.000963471
customer_C413843100,1,0.000255424
customer_C41461366,1,0.000257316
customer_C416536713,1,0.000232367
customer_C416655198,1,0.000367668
customer_C417225282,1,-0.000774386
customer_C417267123,1,-0.007194528
customer_C417650106,1,-0.000160379
customer_C417912401,1,0.000479365
customer_C418638324,1,0.000234358
customer_C419087520,1,0.000187681
customer_C419754917,1,0.000458785
customer_C420340345,1,0.000148606
customer_C420348872,1,0.000215829
customer_C421432072,1,-0.000897811
customer_C422003518,1,-0.000750045
customer_C422403315,1,0.00058673
customer_C423250256,1,0.002428643
customer_C423379854,1,0.000118541
customer_C423454023,1,0.000144592
customer_C423891632,1,0.000118571
customer_C424790668,1,0.000564625
customer_C425397379,1,0.001410222
customer_C426128777,1,0.000281302
customer_C426715237,1,0.000557317
customer_C42779194,1,0.000210883
customer_C427983732,1,0.000523275
customer_C428024823,1,0.000295866
customer_C428728055,1,-0.000154325
customer_C429242189,1,0.000302555
customer_C430016376,1,0.000284025
customer_C430171917,1,0.000115631
customer_C430579454,1,-0.002769045
customer_C430880678,1,-0.000207328
customer_C43130617,1,0.000268779
customer_C431496464,1,-0.00296398
customer_C432013067,1,0.000225051
customer_C432449092,1,0.00018196
customer_C433139335,1,0.0002563
customer_C433355159,1,0.000350095
customer_C433481742,1,-3.77E-05
customer_C435572486,1,0.000698153
customer_C435637901,1,0.000167321
customer_C43587827,1,0.000235847
customer_C436675602,1,-0.000399992
customer_C436675850,1,0.000263301
customer_C437189630,1,0.000123239
customer_C437836513,1,0.000132153
customer_C438204842,1,0.000915355
customer_C438541016,1,0.000444968
customer_C438957460,1,0.000215948
customer_C439601438,1,0.000250779
customer_C439977323,1,0.000179229
customer_C440111595,1,0.000416292
customer_C440694138,1,-0.007979615
customer_C441400844,1,0.001701037
customer_C44151986,1,-0.002257748
customer_C44197733,1,0.000153463
customer_C441989517,1,0.000692945
customer_C442137737,1,0.000224371
customer_C442850319,1,-0.000439035
customer_C443009341,1,-0.003847769
customer_C444370508,1,0.000266988
customer_C445134555,1,-0.001126048
customer_C445178285,1,0.000681697
customer_C445432762,1,0.000364404
customer_C446179646,1,-0.00264178
customer_C446298173,1,0.000254631
customer_C447056233,1,-0.000249905
customer_C447271561,1,-0.001026954
customer_C447373253,1,0.000113969
customer_C447509116,1,0.000257543
customer_C447736219,1,0.001069532
customer_C448362974,1,0.000162017
customer_C44857022,1,-0.000142201
customer_C448612141,1,0.000129155
customer_C449179311,1,-0.001310967
customer_C449262890,1,0.000410472
customer_C450299456,1,0.002067232
customer_C450548035,1,-0.000417311
customer_C450584964,1,0.000363701
customer_C450845582,1,0.000484862
customer_C450949430,1,0.000949412
customer_C451189693,1,0.000453497
customer_C451582208,1,0.000473767
customer_C454239699,1,0.000248923
customer_C454240137,1,-0.000236584
customer_C455036670,1,0.000105256
customer_C456338836,1,0.000152588
customer_C457497998,1,0.000132224
customer_C458379262,1,0.000205739
customer_C459123820,1,0.000187966
customer_C459595150,1,0.000447734
customer_C460167545,1,2.28E-05
customer_C460218551,1,0.000140504
customer_C46027917,1,-0.002445449
customer_C461156176,1,-0.000479875
customer_C461219673,1,0.001990102
customer_C461669469,1,0.000483247
customer_C46234453,1,0.000266982
customer_C463539622,1,-0.001054339
customer_C463841109,1,0.000370055
customer_C464042268,1,0.000252078
customer_C465037281,1,0.000428555
customer_C465897830,1,-0.002867807
customer_C466569235,1,0.000800445
customer_C466769207,1,0.000277359
customer_C467035555,1,0.00031861
customer_C469059843,1,0.000296221
customer_C469767739,1,0.000373734
customer_C469822988,1,0.000438929
customer_C470079617,1,0.000314655
customer_C471003383,1,0.000228497
customer_C471166875,1,0.000128444
customer_C47208933,1,0.00135415
customer_C472989518,1,0.000214777
customer_C473451132,1,-0.002486311
customer_C47376492,1,0.000265841
customer_C47462628,1,0.001449277
customer_C474847450,1,0.001154485
customer_C474891377,1,6.39E-05
customer_C474894075,1,0.000268448
customer_C475340225,1,0.000155203
customer_C475624028,1,-0.00071942
customer_C475831512,1,0.000608345
customer_C475928775,1,-0.00114193
customer_C476313806,1,0.000296872
customer_C476466255,1,0.000133532
customer_C476477241,1,0.000112439
customer_C47652503,1,0.00025717
customer_C477542874,1,0.000272928
customer_C477595630,1,0.000192332
customer_C477892356,1,0.000892649
customer_C47809392,1,-0.003241539
customer_C478503155,1,9.26E-05
customer_C478715873,1,0.000289209
customer_C478820701,1,0.000129725
customer_C479535332,1,0.000323338
customer_C480118707,1,0.000311378
customer_C480669012,1,0.000405868
customer_C480951921,1,-0.001128568
customer_C480961011,1,0.000812324
customer_C480975116,1,0.00022452
customer_C481108455,1,0.000176258
customer_C481253497,1,0.00042572
customer_C481773197,1,-0.000860919
customer_C48179336,1,0.001301994
customer_C483009385,1,0.000241644
customer_C483485800,1,-0.000160231
customer_C483912131,1,-0.019224766
customer_C484067548,1,-0.001074172
customer_C484268062,1,-0.00093313
customer_C484986935,1,0.001485366
customer_C485578112,1,0.000298396
customer_C486343841,1,0.000215694
customer_C486662508,1,0.000850653
customer_C486996910,1,-0.000350008
customer_C487243829,1,0.00018086
customer_C487569403,1,9.98E-05
customer_C488606576,1,0.000213411
customer_C489185823,1,0.000763596
customer_C489708690,1,0.000245123
customer_C490092965,1,0.000349006
customer_C490238464,1,0.00016773
customer_C490558731,1,0.000163078
customer_C492776916,1,0.000202402
customer_C494777408,1,0.000126172
customer_C495124555,1,0.000299355
customer_C495473039,1,-0.001072782
customer_C495652708,1,0.00025539
customer_C496697462,1,-0.000472098
customer_C497088099,1,0.000151709
customer_C497246334,1,0.000659431
customer_C497553923,1,0.001259044
customer_C49864446,1,0.000277908
customer_C499129070,1,0.000185638
customer_C49915499,1,0.000143326
customer_C499760818,1,0.001458052
customer_C50049566,1,0.000278969
customer_C500712433,1,-0.000900202
customer_C500992269,1,0.000217044
customer_C502238060,1,0.001647922
customer_C503124737,1,0.000213947
customer_C503433561,1,0.000103294
customer_C506003529,1,0.00044043
customer_C506520283,1,-0.00111145
customer_C506565122,1,0.001626017
customer_C507179979,1,0.000186838
customer_C507185945,1,0.000818792
customer_C507831273,1,-0.000450913
customer_C5079947,1,0.000248577
customer_C508633218,1,0.000332175
customer_C509362814,1,0.000186594
customer_C509546455,1,0.000222798
customer_C509860014,1,-0.000270523
customer_C510046708,1,0.000218917
customer_C510795907,1,0.003282647
customer_C510934446,1,0.000362672
customer_C511635087,1,0.004305159
customer_C512338137,1,-1.95E-05
customer_C512783217,1,0.000973531
customer_C512928735,1,0.000218153
customer_C513710252,1,0.00014251
customer_C514238360,1,0.00095341
customer_C51444479,1,0.000267779
customer_C514864285,1,0.000191844
customer_C515668508,1,-0.009555407
customer_C515794745,1,0.000390962
customer_C516824110,1,0.001702573
customer_C517412999,1,0.000115748
customer_C518028573,1,0.000220934
customer_C5191822,1,0.000118263
customer_C519449235,1,0.000201606
customer_C521087514,1,0.000479256
customer_C521129957,1,0.000349919
customer_C521213907,1,-0.000374044
customer_C521436442,1,0.000188843
customer_C521595859,1,0.002376498
customer_C52277164,1,0.000718752
customer_C522845009,1,0.001459618
customer_C52299933,1,0.000109711
customer_C524035200,1,0.000687949
customer_C524644424,1,0.000194519
customer_C524663308,1,0.0003755
customer_C525158878,1,0.000351231
customer_C525850964,1,-0.004850696
customer_C526384621,1,0.000152642
customer_C526635102,1,0.000270615
customer_C528277773,1,-0.001409226
customer_C528877098,1,0.000324139
customer_C528985379,1,0.001070193
customer_C529033504,1,8.29E-05
customer_C529135239,1,0.00026477
customer_C529768403,1,0.000119634
customer_C529952024,1,0.00016869
customer_C530444699,1,-0.000292854
customer_C530747890,1,0.000261009
customer_C531109799,1,0.001437437
customer_C531360588,1,-0.002134463
customer_C531724764,1,0.00034906
customer_C532118459,1,0.000271802
customer_C532292379,1,-0.000215852
customer_C533940472,1,0.000748709
customer_C534961358,1,-6.04E-05
customer_C53497422,1,-0.000909093
customer_C535324444,1,0.000596769
customer_C536412201,1,0.000639702
customer_C537330939,1,0.000226443
customer_C537423962,1,-0.001645497
customer_C5377162,1,0.000492381
customer_C53785803,1,0.000185174
customer_C538394574,1,0.000410388
customer_C539791425,1,0.000817222
customer_C540538956,1,-0.000288228
customer_C543938207,1,0.000279243
customer_C544997662,1,-7.30E-05
customer_C545102882,1,0.000924607
customer_C545248492,1,0.000129736
customer_C54550671,1,0.000674698
customer_C545527660,1,0.000297671
customer_C545840720,1,0.000263408
customer_C546000387,1,0.000128356
customer_C546328029,1,7.92E-05
customer_C546386486,1,-0.003537554
customer_C546697817,1,0.001758918
customer_C546927133,1,0.000259453
customer_C546957379,1,0.000309438
customer_C54706398,1,0.000269688
customer_C547610089,1,6.71E-05
customer_C548185127,1,0.000972704
customer_C548427290,1,0.001463318
customer_C54876469,1,0.000219068
customer_C550190826,1,0.000333387
customer_C551080865,1,0.000230433
customer_C55178455,1,-3.50E-05
customer_C553121592,1,-0.001770392
customer_C553434543,1,-0.008313023
customer_C554819698,1,0.000245033
customer_C555482626,1,-0.001017726
customer_C559852072,1,0.001021814
customer_C559952121,1,0.00039363
customer_C560376591,1,0.000305523
customer_C560478089,1,0.000963733
customer_C56197730,1,0.00048134
customer_C563092648,1,0.0002234
customer_C563130428,1,0.000271473
customer_C563214866,1,0.000705466
customer_C564451627,1,0.000401194
customer_C564473555,1,0.000346839
customer_C564489242,1,0.000169291
customer_C564600361,1,0.000162531
customer_C566232847,1,0.000168521
customer_C566582492,1,0.00051962
customer_C566598245,1,0.000210143
customer_C566628469,1,0.000411653
customer_C56690195,1,8.33E-05
customer_C566987196,1,0.000462606
customer_C567616900,1,0.000376055
customer_C567897093,1,0.00023016
customer_C56852547,1,0.001358518
customer_C56859969,1,0.000134552
customer_C570277915,1,0.00024138
customer_C570913468,1,-0.000796747
customer_C571254990,1,0.000850888
customer_C57136184,1,-2.24E-06
customer_C571527976,1,0.000270075
customer_C571876967,1,-0.001069024
customer_C572671067,1,0.000231873
customer_C572709519,1,0.001582272
customer_C572958608,1,0.000120929
customer_C573104116,1,-0.000615317
customer_C573965612,1,0.000290397
customer_C574062699,1,0.000618987
customer_C574289698,1,0.000281234
customer_C574852748,1,0.000935715
customer_C5748649,1,0.000885602
customer_C575345520,1,0.000446769
customer_C576358551,1,-0.002052489
customer_C576436654,1,-0.002207164
customer_C576453501,1,0.000118988
customer_C576545848,1,-0.000685063
customer_C576597517,1,-0.000127468
customer_C577335130,1,0.000264569
customer_C578309168,1,-0.000984491
customer_C578700012,1,0.000599144
customer_C579037870,1,-2.95E-05
customer_C579648989,1,0.000812004
customer_C581581060,1,-0.000307233
customer_C581878341,1,0.000459949
customer_C582022575,1,9.97E-05
customer_C582173326,1,0.000657216
customer_C582479974,1,0.000320231
customer_C582688427,1,0.00027518
customer_C583110837,1,-0.000725244
customer_C58324694,1,0.000457574
customer_C58432631,1,0.000315339
customer_C585290792,1,0.00014185
customer_C585299069,1,0.000248716
customer_C585317135,1,0.000202294
customer_C586110529,1,0.000669458
customer_C586511331,1,-0.00019837
customer_C58668191,1,0.000524319
customer_C586830923,1,0.000251822
customer_C587016440,1,0.000352576
customer_C587216359,1,-0.001283756
customer_C587299231,1,-0.008634931
customer_C588719767,1,0.00013017
customer_C588841669,1,0.000391581
customer_C588937224,1,-0.0002889
customer_C589097761,1,0.000357373
customer_C590614528,1,0.000220235
customer_C59149030,1,0.000297499
customer_C591563666,1,0.00131248
customer_C59263760,1,0.000780451
customer_C592679392,1,0.000221396
customer_C592765908,1,-0.000842125
customer_C592766342,1,0.000176779
customer_C594146637,1,7.56E-05
customer_C59433821,1,0.000132999
customer_C594793398,1,-0.000889978
customer_C595076943,1,-0.000176177
customer_C595459074,1,-0.000521254
customer_C597122637,1,-0.00094445
customer_C59713083,1,0.000230958
customer_C597262762,1,0.00039006
customer_C597641228,1,-0.000220722
customer_C597908249,1,0.00022191
customer_C598089944,1,0.00019863
customer_C598452144,1,0.000186734
customer_C59912595,1,0.000354972
customer_C599293124,1,0.000171958
customer_C599638364,1,-0.000258497
customer_C599675908,1,-0.00405091
customer_C599960999,1,0.000281068
customer_C60026962,1,-0.002777413
customer_C601235628,1,0.000802636
customer_C601255458,1,0.001433552
customer_C602096181,1,0.000261351
customer_C602373594,1,0.000259687
customer_C602498884,1,0.001012882
customer_C602544155,1,-0.000304115
customer_C603081336,1,0.00025647
customer_C60324613,1,0.000489198
customer_C60351691,1,0.000439268
customer_C603564532,1,0.000131713
customer_C604267980,1,0.000774561
customer_C604378279,1,0.003250371
customer_C605522883,1,-0.000313716
customer_C605859862,1,-0.000686108
customer_C605904636,1,0.000263303
customer_C606355103,1,0.000283076
customer_C606518659,1,0.001707273
customer_C606861698,1,-0.00019016
customer_C607062277,1,-0.00024955
customer_C607479057,1,0.000301793
customer_C607521473,1,0.000245657
customer_C607532274,1,0.000276229
customer_C607766298,1,0.000744969
customer_C608244416,1,0.000505757
customer_C608407663,1,0.000205757
customer_C608547225,1,-0.001409509
customer_C609359335,1,0.001747132
customer_C609452246,1,0.000227741
customer_C6094907,1,0.000231168
customer_C610735261,1,0.000233396
customer_C611182051,1,-0.011337273
customer_C61142824,1,0.000233297
customer_C611520731,1,0.000343023
customer_C612005121,1,0.000298429
customer_C612045723,1,-0.000426316
customer_C612230385,1,-0.000119675
customer_C612357573,1,0.00012709
customer_C612581943,1,0.000236692
